parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990,part_iii,False,part_iii,14,PrgSrvcAccmActy2_Dsc,/IRS990/ProgSrvcAccomActy2Grp/Desc,ExplanationType,Text, Part III Line 4b; Part III, Second activity group; Description,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,15,PrgSrvcAccmActy3_ActvtyCd,/IRS990/ProgSrvcAccomActy3Grp/ActivityCd,IntegerNNType,BigInteger, Part III Line 4c; Part III, Third activity group; Activity code,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,16,PrgSrvcAccmActy3_ExpnsAmt,/IRS990/ProgSrvcAccomActy3Grp/ExpenseAmt,USAmountType,BigInteger, Part III Line 4c; Part III, Third activity group; Expense,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,17,PrgSrvcAccmActy3_GrntAmt,/IRS990/ProgSrvcAccomActy3Grp/GrantAmt,USAmountType,BigInteger, Part III Line 4c; Part III, Third activity group; Grants,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,18,PrgSrvcAccmActy3_RvnAmt,/IRS990/ProgSrvcAccomActy3Grp/RevenueAmt,USAmountType,BigInteger, Part III Line 4c; Part III, Third activity group; Revenue,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,19,PrgSrvcAccmActy3_Dsc,/IRS990/ProgSrvcAccomActy3Grp/Desc,ExplanationType,Text, Part III Line 4c; Part III, Third activity group; Description,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,True,PrgSrvcAccmActyOthr,1,ActvtyCd,/IRS990/ProgSrvcAccomActyOtherGrp/ActivityCd,IntegerNNType,BigInteger, Part III Line 4d; Part III, Other activities grouping; Activity code,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,True,PrgSrvcAccmActyOthr,2,ExpnsAmt,/IRS990/ProgSrvcAccomActyOtherGrp/ExpenseAmt,USAmountType,BigInteger, Part III Line 4d; Part III, Other activities grouping; Expense,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,True,PrgSrvcAccmActyOthr,3,GrntAmt,/IRS990/ProgSrvcAccomActyOtherGrp/GrantAmt,USAmountType,BigInteger, Part III Line 4d; Part III, Other activities grouping; Grants,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,True,PrgSrvcAccmActyOthr,4,RvnAmt,/IRS990/ProgSrvcAccomActyOtherGrp/RevenueAmt,USAmountType,BigInteger, Part III Line 4d; Part III, Other activities grouping; Revenue,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,True,PrgSrvcAccmActyOthr,5,Dsc,/IRS990/ProgSrvcAccomActyOtherGrp/Desc,ExplanationType,Text, Part III Line 4d; Part III, Other activities grouping; Description,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,20,TtlOthrPrgSrvcExpnsAmt,/IRS990/TotalOtherProgSrvcExpenseAmt,USAmountType,BigInteger, Part III Line 4d, Total of other program service expense,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,21,TtlOthrPrgSrvcGrntAmt,/IRS990/TotalOtherProgSrvcGrantAmt,USAmountType,BigInteger, Part III Line 4d, Total of other program service grants,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,22,TtlOthrPrgSrvcRvnAmt,/IRS990/TotalOtherProgSrvcRevenueAmt,USAmountType,BigInteger, Part III Line 4d, Total of other program service revenue,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iii,False,part_iii,23,TtlPrgrmSrvcExpnssAmt,/IRS990/TotalProgramServiceExpensesAmt,USAmountType,BigInteger, Part III Line 4e, Total program service expense,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,1,DscrbdInSctn501c3Ind,/IRS990/DescribedInSection501c3Ind,,Text, Part IV Line 1, Described in 501(c)(3)?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,2,SkdBRqrdInd,/IRS990/ScheduleBRequiredInd,,Text, Part IV Line 2, Schedule B required?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,3,PltclCmpgnActyInd,/IRS990/PoliticalCampaignActyInd,,Text, Part IV Line 3, Political activities?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,4,LbbyngActvtsInd,/IRS990/LobbyingActivitiesInd,,Text, Part IV Line 4, Lobbying activities?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,5,SbjctTPrxyTxInd,/IRS990/SubjectToProxyTaxInd,,Text, Part IV Line 5, Subject to proxy tax?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,6,DnrAdvsdFndInd,/IRS990/DonorAdvisedFundInd,,Text, Part IV Line 6, Donor advised funds?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,7,CnsrvtnEsmntsInd,/IRS990/ConservationEasementsInd,,Text, Part IV Line 7, Conservation easements?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,8,CllctnsOfArtInd,/IRS990/CollectionsOfArtInd,,Text, Part IV Line 8, Collections of art?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,9,CrdtCnslngInd,/IRS990/CreditCounselingInd,,Text, Part IV Line 9, Credit counseling?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,10,TmpOrPrmnntEndwmntsInd,/IRS990/TempOrPermanentEndowmentsInd,,Text, Part IV Line 10, Term or permanent endowments?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,11,RprtLndBldngEqpmntInd,/IRS990/ReportLandBuildingEquipmentInd,,Text, Part IV Line 11a," Balance sheet land, buildings, equipment amounts reported?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,12,RprtInvstmntsOthrScInd,/IRS990/ReportInvestmentsOtherSecInd,,Text, Part IV Line 11b, Balance sheet investments - other securities amounts reported?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,13,RprtPrgrmRltdInvstInd,/IRS990/ReportProgramRelatedInvstInd,,Text, Part IV Line 11c, Balance sheet investments - program related amounts reported?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,14,RprtOthrAsstsInd,/IRS990/ReportOtherAssetsInd,,Text, Part IV Line 11d, Balance sheet other assets amounts reported?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,15,RprtOthrLbltsInd,/IRS990/ReportOtherLiabilitiesInd,,Text, Part IV Line 11e, Balance sheet other liabilities amounts reported?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,16,IncldFIN48FtntInd,/IRS990/IncludeFIN48FootnoteInd,,Text, Part IV Line 11f, Balance sheet footnote for liability under FIN 48?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,17,IndpndntAdtFnclStmtInd,/IRS990/IndependentAuditFinclStmtInd,,Text, Part IV Line 12a, Independent audited financial statements?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,18,CnsldtdAdtFnclStmtInd,/IRS990/ConsolidatedAuditFinclStmtInd,,Text, Part IV Line 12b, Consolidated audited financial statement?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,19,SchlOprtngInd,/IRS990/SchoolOperatingInd,,Text, Part IV Line 13, School?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,20,FrgnOffcInd,/IRS990/ForeignOfficeInd,BooleanType,String(length=5), Part IV Line 14a, Foreign office?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,21,FrgnActvtsInd,/IRS990/ForeignActivitiesInd,,Text, Part IV Line 14b," Foreign activities, etc?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,22,MrThn5000KTOrgInd,/IRS990/MoreThan5000KToOrgInd,,Text, Part IV Line 15," More than $5000 to organizations Part IX, line 3?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,23,MrThn5000KTIndvdlsInd,/IRS990/MoreThan5000KToIndividualsInd,,Text, Part IV Line 16," More than $5000 to individuals Part IX, line 3?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,24,PrfssnlFndrsngInd,/IRS990/ProfessionalFundraisingInd,,Text, Part IV Line 17, Professional fundraising?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,25,FndrsngActvtsInd,/IRS990/FundraisingActivitiesInd,,Text, Part IV Line 18, Fundraising activities?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,26,GmngActvtsInd,/IRS990/GamingActivitiesInd,,Text, Part IV Line 19, Gaming?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,27,OprtHsptlInd,/IRS990/OperateHospitalInd,,Text, Part IV Line 20a, Hospital?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,28,AdtdFnnclStmtAttInd,/IRS990/AuditedFinancialStmtAttInd,,Text, Part IV Line 20b, Audited financial statement attached?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,29,GrntsTOrgnztnsInd,/IRS990/GrantsToOrganizationsInd,,Text, Part IV Line 21, Grants to organizations?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,30,GrntsTIndvdlsInd,/IRS990/GrantsToIndividualsInd,,Text, Part IV Line 22, Grants to individuals?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,31,SkdJRqrdInd,/IRS990/ScheduleJRequiredInd,,Text, Part IV Line 23," Part VII, Lines 3, 4, or 5 = ""Yes""?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,32,TxExmptBndsInd,/IRS990/TaxExemptBondsInd,,Text, Part IV Line 24a, Tax exempt bonds?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,33,InvstTxExmptBndsInd,/IRS990/InvestTaxExemptBondsInd,BooleanType,String(length=5), Part IV Line 24b, Investment income?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,34,EscrwAccntInd,/IRS990/EscrowAccountInd,BooleanType,String(length=5), Part IV Line 24c, Escrow account?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,35,OnBhlfOfIssrInd,/IRS990/OnBehalfOfIssuerInd,BooleanType,String(length=5), Part IV Line 24d, On behalf of issuer?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,36,EnggdInExcssBnftTrnsInd,/IRS990/EngagedInExcessBenefitTransInd,,Text, Part IV Line 25a, Excess benefit transaction?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,37,PYExcssBnftTrnsInd,/IRS990/PYExcessBenefitTransInd,,Text, Part IV Line 25b, Prior excess benefit transaction?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,38,LnOtstndngInd,/IRS990/LoanOutstandingInd,,Text, Part IV Line 26, Loan to officer or DQP?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,39,GrntTRltdPrsnInd,/IRS990/GrantToRelatedPersonInd,,Text, Part IV Line 27, Grant to related person?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,40,BsnssRlnWthOrgMmInd,/IRS990/BusinessRlnWithOrgMemInd,,Text, Part IV Line 28a, Business relationship with organization?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,41,BsnssRlnWthFmMmInd,/IRS990/BusinessRlnWithFamMemInd,,Text, Part IV Line 28b, Business relationship thru family member?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,42,BsnssRlnWthOffcrEntInd,/IRS990/BusinessRlnWithOfficerEntInd,,Text, Part IV Line 28c," Officer, etc. of entity with business relationship?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,43,DdctblNnCshCntrInd,/IRS990/DeductibleNonCashContriInd,,Text, Part IV Line 29, Deductible non-cash contributions?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,44,DdctblArtCntrbtnInd,/IRS990/DeductibleArtContributionInd,,Text, Part IV Line 30," Deductible contributions of art, etc?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,45,TrmntOprtnsInd,/IRS990/TerminateOperationsInd,,Text, Part IV Line 31, Terminated?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,46,PrtlLqdtnInd,/IRS990/PartialLiquidationInd,,Text, Part IV Line 32, Partial liquidation?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,47,DsrgrddEnttyInd,/IRS990/DisregardedEntityInd,,Text, Part IV Line 33, Disregarded entity?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,48,RltdEnttyInd,/IRS990/RelatedEntityInd,,Text, Part IV Line 34, Related entity?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,49,RltdOrgnztnCtrlEntInd,/IRS990/RelatedOrganizationCtrlEntInd,BooleanType,String(length=5), Part IV Line 35a, Related organization a controlled entity?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,50,TrnsctnWthCntrlEntInd,/IRS990/TransactionWithControlEntInd,,Text, Part IV Line 35b, Payment from or engage in transaction with a controlled entity?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,51,TrnsfrExmptNnChrtblRltdOrgInd,/IRS990/TrnsfrExmptNonChrtblRltdOrgInd,,Text, Part IV Line 36, Any transfers to exempt non-charitable org?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,52,ActvtsCndctdPrtshpInd,/IRS990/ActivitiesConductedPrtshpInd,,Text, Part IV Line 37, Activities conducted thru partnership?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_iv,False,part_iv,53,SkdORqrdInd,/IRS990/ScheduleORequiredInd,BooleanType,String(length=5), Part IV Line 38, Governing body and public disclosure explained in Schedule O?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,1,InfInSkdOPrtVInd,/IRS990/InfoInScheduleOPartVInd,CheckboxType,String(length=1), Part V, Schedule O contains a response to a question in Part V,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,2,IRPDcmntCnt,/IRS990/IRPDocumentCnt,CountType,Integer, Part V Line 1a, Number forms transmitted with 1096,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,3,IRPDcmntW2GCnt,/IRS990/IRPDocumentW2GCnt,CountType,Integer, Part V Line 1b, Number W-2Gs included in 1a,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,4,BckpWthldCmplncInd,/IRS990/BackupWthldComplianceInd,BooleanType,String(length=5), Part V Line 1c, Compliance with backup witholding?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,5,EmplyCnt,/IRS990/EmployeeCnt,CountType,Integer, Part V Line 2a, Number of employees,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,6,EmplymntTxRtrnsFldInd,/IRS990/EmploymentTaxReturnsFiledInd,BooleanType,String(length=5), Part V Line 2b, Employment tax returns filed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,7,UnrltdBsIncmOvrLmtInd,/IRS990/UnrelatedBusIncmOverLimitInd,BooleanType,String(length=5), Part V Line 3a, Unrelated business income?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,8,Frm990TFldInd,/IRS990/Form990TFiledInd,BooleanType,String(length=5), Part V Line 3b, Form 990-T filed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,9,FrgnFnnclAccntInd,/IRS990/ForeignFinancialAccountInd,BooleanType,String(length=5), Part V Line 4a, Foreign financial account?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,True,FrgnCntryCd,1,FrgnCntryCd,/IRS990/ForeignCountryCd,CountryType,String(length=2), Part V Line 4b, Name of foreign country,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,10,PrhbtdTxShltrTrnsInd,/IRS990/ProhibitedTaxShelterTransInd,BooleanType,String(length=5), Part V Line 5a, Prohibited tax shelter transaction?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,11,TxblPrtyNtfctnInd,/IRS990/TaxablePartyNotificationInd,BooleanType,String(length=5), Part V Line 5b, Taxable party notification?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,12,Frm8886TFldInd,/IRS990/Form8886TFiledInd,BooleanType,String(length=5), Part V Line 5c, Form 8886-T filed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,13,NnddctblCntrbtnsInd,/IRS990/NondeductibleContributionsInd,BooleanType,String(length=5), Part V Line 6a, Non-deductible contributions?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,14,NnddctblCntrDsclInd,/IRS990/NondeductibleContriDisclInd,BooleanType,String(length=5), Part V Line 6b, Non-deduct. disclosure?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,15,QdPrQCntrbtnsInd,/IRS990/QuidProQuoContributionsInd,BooleanType,String(length=5), Part V Line 7a, Quid pro quo contributions?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,16,QdPrQCntrDsclInd,/IRS990/QuidProQuoContriDisclInd,BooleanType,String(length=5), Part V Line 7b, Quid pro quo disclosure?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,17,Frm8282PrprtyDspsdOfInd,/IRS990/Form8282PropertyDisposedOfInd,BooleanType,String(length=5), Part V Line 7c, Form 8282 property disposed of?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,18,Frm8282FldCnt,/IRS990/Form8282FiledCnt,CountType,Integer, Part V Line 7d, Number of 8282s filed,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,19,RcvFndsTPyPrsnlBnftCntrctInd,/IRS990/RcvFndsToPayPrsnlBnftCntrctInd,BooleanType,String(length=5), Part V Line 7e, Funds to pay premiums?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,20,PyPrmmsPrsnlBnftCntrctInd,/IRS990/PayPremiumsPrsnlBnftCntrctInd,BooleanType,String(length=5), Part V Line 7f, Premiums paid?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,21,Frm8899Fldnd,/IRS990/Form8899Filedind,BooleanType,String(length=5), Part V Line 7g, Form 8899 filed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,22,Frm1098CFldInd,/IRS990/Form1098CFiledInd,BooleanType,String(length=5), Part V Line 7h, Form 1098-C filed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,23,DAFExcssBsnssHldngsInd,/IRS990/DAFExcessBusinessHoldingsInd,BooleanType,String(length=5), Part V Line 8, Donor advised fund have excess business holdings?,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,24,DAFExcssBsnssHldngsInd,/IRS990/ExcessBusinessHoldingsInd,BooleanType,String(length=5), Part V Line 8, Donor advised fund have excess business holdings?,2013v3.0;2013v3.1;2013v4.0
IRS990,part_v,False,part_v,25,TxblDstrbtnsInd,/IRS990/TaxableDistributionsInd,BooleanType,String(length=5), Part V Line 9a, Taxable distributions?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,26,DstrbtnTDnrInd,/IRS990/DistributionToDonorInd,BooleanType,String(length=5), Part V Line 9b, Distribution to donor?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,27,InttnFsAndCpCntrAmt,/IRS990/InitiationFeesAndCapContriAmt,USAmountType,BigInteger, Part V Line 10a, Initiation fees amount,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,28,GrssRcptsFrPblcUsAmt,/IRS990/GrossReceiptsForPublicUseAmt,USAmountType,BigInteger, Part V Line 10b, Gross receipts amount,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,29,MmbrsAndShrGrssIncmAmt,/IRS990/MembersAndShrGrossIncomeAmt,USAmountType,BigInteger, Part V Line 11a, Gross income from members,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990,part_v,False,part_v,30,OthrSrcsGrssIncmAmt,/IRS990/OtherSourcesGrossIncomeAmt,USAmountType,BigInteger, Part V Line 11b," Gross income, other sources",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
